"Repeat(Date)","Algae","Treatment","Well_ID","Larvae","Number of Symbionts"
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",77,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",78,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",79,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",80,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",81,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",82,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",83,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",84,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",85,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",86,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",87,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",88,2
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",89,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",90,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",91,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",92,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",93,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",94,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",95,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",96,4
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",97,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",98,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",99,0
"2019-07-14T00:00","SSB01","DMSO","S_D_2019-07-14",100,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",1,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",2,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",3,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",4,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",5,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",6,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",7,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",8,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",9,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",10,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",11,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",12,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",13,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",14,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",15,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",16,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",17,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",18,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",19,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",20,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",21,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",22,7
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",23,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",24,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",25,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",26,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",27,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",28,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",29,4
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",30,8
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",31,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",32,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",33,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",34,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",35,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",36,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",37,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",38,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",39,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",40,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",41,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",42,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",43,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",44,3
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",45,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",46,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",47,7
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",48,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",49,4
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",50,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",51,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",52,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",53,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",54,3
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",55,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",56,5
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",57,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",58,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",59,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",60,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",61,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",62,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",63,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",64,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",65,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",66,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",67,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",68,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",69,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",70,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",71,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",72,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",73,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",74,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",75,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",76,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",77,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",78,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",79,1
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",80,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",81,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",82,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",83,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",84,4
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",85,4
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",86,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",87,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",88,3
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",89,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",90,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",91,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",92,2
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",93,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",94,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",95,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",96,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",97,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",98,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",99,0
"2019-07-15T00:00","SSB01","DMSO","S_D_2019-07-15",100,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",1,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",2,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",3,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",4,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",5,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",6,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",7,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",8,4
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",9,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",10,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",11,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",12,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",13,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",14,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",15,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",16,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",17,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",18,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",19,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",20,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",21,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",22,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",23,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",24,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",25,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",26,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",27,8
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",28,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",29,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",30,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",31,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",32,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",33,4
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",34,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",35,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",36,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",37,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",38,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",39,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",40,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",41,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",42,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",43,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",44,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",45,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",46,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",47,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",48,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",49,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",50,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",51,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",52,20
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",53,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",54,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",55,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",56,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",57,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",58,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",59,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",60,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",61,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",62,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",63,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",64,5
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",65,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",66,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",67,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",68,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",69,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",70,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",71,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",72,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",73,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",74,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",75,6
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",76,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",77,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",78,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",79,4
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",80,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",81,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",82,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",83,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",84,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",85,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",86,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",87,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",88,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",89,3
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",90,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",91,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",92,2
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",93,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",94,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",95,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",96,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",97,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",98,0
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",99,1
"2019-07-16T00:00","SSB01","DMSO","S_D_2019-07-16",100,4
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",1,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",2,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",3,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",4,3
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",5,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",6,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",7,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",8,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",9,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",10,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",11,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",12,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",13,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",14,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",15,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",16,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",17,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",18,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",19,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",20,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",21,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",22,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",23,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",24,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",25,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",26,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",27,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",28,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",29,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",30,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",31,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",32,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",33,2
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",34,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",35,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",36,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",37,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",38,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",39,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",40,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",41,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",42,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",43,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",44,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",45,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",46,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",47,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",48,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",49,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",50,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",51,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",52,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",53,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",54,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",55,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",56,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",57,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",58,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",59,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",60,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",61,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",62,3
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",63,2
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",64,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",65,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",66,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",67,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",68,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",69,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",70,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",71,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",72,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",73,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",74,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",75,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",76,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",77,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",78,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",79,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",80,1
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",81,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",82,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",83,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",84,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",85,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",86,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",87,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",88,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",89,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",90,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",91,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",92,5
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",93,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",94,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",95,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",96,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",97,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",98,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",99,0
"2019-07-12T00:00","SSB01","XMD17-109","S_X_2019-07-12",100,2
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",1,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",2,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",3,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",4,1
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",5,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",6,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",7,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",8,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",9,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",10,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",11,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",12,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",13,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",14,3
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",15,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",16,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",17,1
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",18,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",19,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",20,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",21,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",22,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",23,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",24,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",25,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",26,1
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",27,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",28,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",29,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",30,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",31,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",32,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",33,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",34,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",35,4
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",36,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",37,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",38,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",39,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",40,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",41,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",42,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",43,0
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",44,9
"2019-07-13T00:00","SSB01","XMD17-109","S_X_2019-07-13",45,0
